Rank,Name,Symbol,Price,Market Cap,FDV,24h Change (%),7 Days Change (%),1h Change (%),Volume ($)
3131,Celer Bridged WETH (Astar),WETH,"$2,677.41","$1,106,106",1106106.0,2.5,3.596,-0.453,8787.86
5956,Cholo Pepe,CHOLO,$5.09,"$8,728.52",,3.3,0.476,-1.27,8728.52
,Apsis,APS,"$1,030.98","$15,464,650",,1.1,-9.953,-0.527,8711.55
,GoldenBoys,GOLD,$22.21,"$22,514,894",,0.0,73.247,-2.476,8697.33
5981,Decentra Ecosystem,DCE,$0.008652,"$8,651.90",,,,,8651.9
5960,GONG,GONG,"$3,507.21","$8,605.27",,35.0,-4.617,-0.879,8605.27
,Kingshit,KINGSHIT,$90.59,"$201,286",,1.8,-4.448,-1.588,8600.33
5313,Wrapped TOMO,WTOMO,$1.60,"$66,376.81",66265.91,,,,8558.07
5961,smol.game,SMOL,$176.85,"$8,485.05",,3.0,-28.082,-0.475,8485.05
,Allbridge Bridged USDC (Fuse),ASUSDC,$0.9999,,,0.1,-0.03,-0.035,8469.45
2310,MindAI,MDAI,$3.05,"$3,028,565",3046365.0,1.5,-10.025,-0.976,8468.2
,Solana Beach,SOLANA,$0.00008429,,,3.8,4.744,-1.021,8429.45
1233,Diamond,DMD,$4.14,"$15,876,235",18124891.0,0.5,3.236,-0.136,8429.3
,Catsaidmeow,MEOW,$0.00001083,,,9.8,-32.363,-0.693,8421.96
5963,Work Quest,WQT,$0.00004208,"$21,042.08",,26.8,97.684,-13.092,8359.35
,YourKiss,YKS,"$6,113.29",,,0.2,0.186,-0.029,8347.01
5966,SparkPoint Fuel,SFUEL,$0.0002466,"$36,988.79",,,,,8337.8
2059,Bitcoin Pro,BTCP,$31.79,"$4,101,160",66753969.0,25.9,-25.896,0.201,8236.17
,Venus BTC,VBTC,"$1,463.09","$682,761,411",,0.0,8.379,-0.469,8235.47
1927,High Yield USD (Base),HYUSD,$1.06,"$4,902,187",4902187.0,0.1,0.189,0.027,8190.9
5964,Gem Exchange and Trading,GXT,$0.00009777,"$48,885.37",,10.1,-2.302,0.151,8166.72
5878,Affine ultraETHs 2.0 (Fuse),ULTRAETHS,"$3,212.75","$13,566.86",13566.86,2.4,8.69,-0.476,8118.12
5965,Mimas Finance,MIMAS,$0.00006607,"$66,074.65",,0.4,1.457,,8111.72
,Arbswap,ARBS,$0.00008975,,,0.4,0.216,-0.076,8071.01
,stETH (Fuse),STETH,"$2,731.22","$5,462.44",,2.7,9.829,0.503,8032.52
,FUZE,FUZE,$13.71,"$10,255.88",,4.6,-1.134,2.705,8022.98
5967,Proton Project,PRTN,$0.01197,"$83,811.96",,0.1,5.961,0.471,8006.04
5968,NuriFootBall,NRFB,$0.00006534,"$65,290.21",,0.1,-2.525,-1.04,8002.89
,abcPHAR,ABCPHAR,$49.47,,,10.5,0.535,-0.935,7984.84
5977,Finder AI,FINDER,$0.008684,"$8,519.30",,,,,7944.11
5978,GameFinity,GFN,$0.00793,"$7,930.37",,,,,7930.37
5969,GINGER,GINGER,$6.92,"$7,904.23",,16.8,-25.655,,7904.23
6062,Recast1,R1,$0.0782,,,,,,7887.33
,Cronos zkEVM Bridged USDC (Cronos zkEVM),USDC,$1.00,"$2,428,406",,0.0,0.267,0.081,7767.46
1360,AstraAI,ASTRA,$1.26,"$12,581,498",12581498.0,0.2,14.24,-1.63,7719.62
5971,Beluga,BELUGA,$446.18,"$7,706.55",,2.9,-42.533,0.023,7706.55
5972,Mogul Productions [OLD],STARS,$0.00002631,"$10,522.17",,1.3,8.069,-83.962,7698.56
5984,Chronicum,CHRO,$0.00006175,"$18,523.77",,,,,7675.52
5987,SCALEX,SCALEX,$0.0007666,"$7,666.26",,,,,7666.26
5986,Rand,RND,$0.001276,"$255,204",,,,,7611.06
5974,Wiggly Willy,WIWI,"$4,011.85","$7,609.03",,6.5,-98.071,-1.242,7609.03
3192,Vaulted Bellscoin,VBELLS,$1.54,"$1,039,035",1039035.0,2.0,4.304,-1.025,7570.02
5975,Dr Solwitz,DOCTOR,$12.85,"$7,567.12",,4.2,-14.948,-0.749,7567.12
5976,XP,XP,$5.98,"$48,468.68",,3.1,-10.48,-0.615,7509.78
,Templar DAO,TEM,$2.33,"$1,242,016",,0.2,6.563,-0.384,7451.99
,Digitaliga,DIGITA,$0.00149,,,7.3,-10.37,-1.926,7443.27
5979,GBTC6900,GBTC,$0.00007434,"$7,433.71",,1.6,-8.324,,7433.71
3163,Axe Cap,AXE,$1.07,"$1,074,463",1074463.0,4.4,-28.132,-1.021,7385.82
5994,BITT,BITT,$0.0007521,"$31,587.87",,,,,7295.0
5991,BSClaunch,BSL,$0.001138,"$113,827",,,,,7289.08
,AGG,AGG,$0.00001903,,,0.7,0.731,-0.377,7260.27
1548,Octus Bridge,BRIDGE,$1.44,"$9,169,848",19910209.0,16.7,806.972,5.855,7255.57
5982,DuckDaoDime,DDIM,$0.006185,"$8,044.81",,0.4,25.676,,7239.11
5983,Rigel Protocol,RGP,$0.008021,"$40,102.92",,0.7,-6.5,0.033,7218.53
5985,Axial Token,AXIAL,$0.00006675,"$17,887.12",,0.9,-5.196,,7152.91
2073,Yield Yak,YAK,$404.04,"$4,040,356",4040356.0,0.6,-4.357,-0.925,7149.5
5988,AFEN Blockchain,AFEN,$0.00003854,"$33,028.47",,0.5,-7.477,-0.303,7118.44
,Sexone,SEX,"$1,935,664","$1,935,664",,6.1,4.846,4.338,7064.34
5989,Metaverse VR,MEVR,$0.0002089,"$10,443.66",,0.7,-28.817,0.233,7055.65
,Z•Z•Z•Z•Z•FEHU•Z•Z•Z•Z•Z,ᚠ,$6.04,"$6,715,013",,0.8,-2.37,-0.331,7033.63
5990,BunnyPark Game,BG,$3.22,"$7,027.49",,0.1,1.211,0.31,6995.24
5992,FRAKT,FRKT,$0.0009098,"$45,489.04",,1.9,3.948,-0.769,6933.57
5993,Meeb Master,MEEB,$0.004899,"$38,496.80",,0.2,1.455,-1.594,6868.39
,Songbird Finance,SFIN,$180.23,"$1,981,669",,4.2,-2.716,0.225,6853.25
4455,Brain Worms,BWORM,$74.07,"$218,502",218502.0,14.3,-19.036,-0.388,6834.14
5995,STI6900,STI,$389.33,"$6,634.22",,0.5,-56.646,-1.151,6634.22
,Copycat Finance,COPYCAT,$0.0007012,,,0.1,-22.028,0.086,6554.55
,HyperBC,HBT,$0.00001317,,,0.9,-6.678,-0.1,6485.37
6003,Bitcoin Subsidium,XBTX,$0.0007193,"$15,104.92",,,,,6419.15
,Bonk Staked SOL,BONKSOL,$183.85,"$8,503,406",,3.1,3.885,-1.316,6401.81
703,TempleDAO,TEMPLE,$2.01,"$48,273,926",48369028.0,0.6,11.732,,6370.46
5999,Solidex,SEX,$0.001049,"$10,121.01",,,,,6365.53
5996,Tate Stop,TME,$7.20,"$6,323.86",,2.6,-39.582,,6323.86
5997,LayerNet,NET,$0.0004219,"$336,894",,15.9,-11.347,-0.424,6316.76
,Chambs,CHAMBS,$678.36,,,,,,6235.71
,Gaming Stars,GAMES,"$3,261.34",,,,,,6204.9
5998,AISociety,AIS,$0.00005677,"$170,105",,11.1,-24.139,-5.252,6181.11
,Bridged Wrapped Bitcoin (Hashport),WBTC[HTS],"$70,894.00",,,0.6,7.475,-0.626,6178.96
6004,Fiber Network,FIBER,$0.0008176,"$6,150.63",,,,,6150.63
,Defigram,DFG,$1.59,"$1,591,889,111",,0.5,-3.162,-0.002,6126.3
3035,Inception Restaked ETH,INETH,"$2,710.40","$1,229,089",1229089.0,2.1,4.054,-1.025,6110.52
,Gram Platinum,GRAMP,$34.75,"$147,735",,1.8,-0.551,-0.191,6090.35
1682,Fei USD,FEI,$1.05,"$7,173,189",7444300.0,5.2,1.584,-0.472,6043.57
6000,Particle,PRTCLE,$0.002385,"$6,029.34",,0.5,1.358,0.135,6029.34
6001,Swiss Cash Coin,SWC,$0.00005003,"$6,004.17",,0.0,-52.353,0.046,6004.17
3359,Rainbow Bridged WBTC (Aurora),WBTC,"$72,185.00","$849,620",849620.0,0.7,9.444,-0.392,5982.14
6002,Lunafi,LFI,$67.91,"$6,467.83",,,,,5915.77
,Bridged USD Coin (TON Bridge),JUSDC,$1.04,"$109,538",,4.1,-0.199,0.064,5827.2
,Rainbow Bridged WBTC (Near Protocol),WBTC,"$71,634.03",,,0.2,5.133,-1.199,5803.54
6006,AvaxTech,ATECH,$0.00002877,"$7,768.63",,,,,5801.23
,Bridged USD Coin (Wrapped),XUSD,$1.02,,,0.3,1.674,-0.518,5800.64
,f(x) Protocol Leveraged ETH,XETH,$1.97,"$5,791,495",,1.8,1.78,-0.085,5700.4
3683,YES,YES,$6.59,"$567,093",643227.0,2.8,-18.422,-0.954,5632.78
,AmazingTeamDAO,AMAZINGTEAM,$2.06,"$205,605",,2.8,71.411,4.315,5614.22
2078,Djed,DJED,$1.00,"$4,021,841",4021841.0,0.4,2.159,-0.776,5602.96
,Hedera Swiss Franc,HCHF,$1.16,"$116,473,415",,1.3,-1.823,-0.978,5573.05
,Game Integrated AI Coin,GAI,$1.18,"$235,479,054",,,,,5519.42
1171,T-mac DAO,TMG,$9.94,"$17,400,893",9943367174.0,2.7,-8.068,-2.811,5508.14
6005,Pontoon,TOON,$0.0002334,"$23,324.85",,0.8,-50.121,-0.308,5483.25
4105,Bridged USDC (Chainport),USDC,$1.00,"$338,218",338218.0,0.2,0.076,-0.031,5389.38
,SALSA Liquid MultiversX,LEGLD,$27.17,"$1,058,419",,2.8,-4.702,-0.891,5336.16
2731,Diversified Staked ETH,DSETH,"$2,989.74","$1,843,076",1843076.0,,,,5324.41
,ULTRA,ULTRA,$1.12,"$257,347",,,,,5279.9
,Opyn Squeeth,OSQTH,$99.51,"$538,866",,1.8,6.735,-1.102,5260.36
6015,Bet Lounge,BETZ,$5.95,"$5,952.78",,,,,5258.09
,SuperFrank,CHFP,$1.12,"$52,200.03",,0.1,0.104,-0.1,5215.74
379,Lorenzo stBTC,STBTC,"$69,248.60","$132,485,117",132485117.0,0.4,10.429,-0.322,5192.65
6007,AOK,AOK,$0.00002599,"$25,956.94",,0.0,-3.645,0.001,5191.39
5220,Vesper V-Dollar,VUSD,$1.01,"$69,585.44",69585.44,1.0,1.956,-0.381,5173.67
6008,Cosmic FOMO,COSMIC,$0.03237,"$30,484.30",,0.9,-6.854,-0.025,5148.68
,stickman,$STICKY,$481.47,,,12.1,-6.261,-0.715,5075.27
4626,ZetaChain Bridged USDC.BSC (ZetaChain),USDC.BSC,$1.00,"$173,472",173472.0,0.1,1.157,0.755,5052.74
6009,MasterNoder2,MN2,$0.00008635,"$5,033.01",,7.0,-35.235,-0.036,5033.01
5834,Renzo Restaked ETH (Fuse),EZETH,"$2,764.62","$16,250.43",16250.43,1.9,8.052,-0.238,5008.13
2302,wanBTC,WANBTC,"$72,668.70","$3,066,989",3066989.0,1.9,9.575,-0.301,4947.48
,Tortuga Staked Aptos,TAPT,$11.16,,,2.0,-1.243,-0.691,4908.53
6014,Bitspawn,SPWN,$6.52,"$13,624.95",,,,,4895.73
,DYOR Coin,DYOR,$2.27,"$680,967",,6.4,-6.972,-0.646,4856.31
,Jarvis Synthetic Euro,JEUR,$1.08,"$684,181",,0.1,1.011,-0.009,4830.34
6010,Wirtual,WIRTUAL,$0.0008548,"$463,277",,3.5,20.312,0.534,4821.26
3245,TAGGR,TAGGR,$3.07,"$965,174",966150.0,2.9,-6.715,0.494,4780.97
6011,Operon Origins,ORO,$0.0006018,"$60,121.39",,8.8,-16.067,-0.446,4764.62
6021,HakuSwap,HAKU,$0.0001041,"$10,415.53",,,,,4716.37
3955,Nova Merged USDC (zkLink),USDC,$1.00,"$405,036",405036.0,0.1,-0.045,0.279,4708.12
,Moon Rabbit,AAA,"$52,849.06",,,1.0,-12.495,0.161,4675.64
6012,Imperium Empires,IME,$156.83,"$34,976.71",,1.3,-7.001,-0.578,4622.37
,Hashport Bridged QNT,QNT[HTS],$60.72,"$320,540",,2.0,-5.513,-1.525,4612.76
6013,Rubber Ducky Cult,$DUCKY,$0.00004602,"$4,601.71",,9.2,-19.519,-0.879,4601.71
6022,Lightcoin,LHC,$0.0000559,"$4,599.31",,,,,4599.31
,dINJ,DINJ,$19.85,,,1.3,-2.367,-0.511,4594.71
,CHILI,CHILI,"$1,008.88",,,4.3,32.214,-1.925,4573.48
723,Web 3 Dollar,USD3,$1.02,"$46,214,427",46214427.0,,,,4478.6
,Tigres Fan Token,TIGRES,$1.04,"$20,708,732",,1.7,-7.911,-0.159,4457.37
,Wrapped pFIL,WPFIL,$4.09,"$2,022,712",,1.4,0.02,-0.794,4429.43
,Im Not A Ket,NOTKET,"$2,424.78",,,,,,4425.28
6017,Kafenio Coin,KFN,$0.0001098,"$4,426.00",,2.2,30.698,-0.29,4421.68
,Cove YFI,COVEYFI,"$4,421.06","$313,896",,,,,4421.06
6016,Dognus,DOGNUS,$10.69,"$4,408.66",,,,,4408.66
6019,NUTZ,NUTZ,$44.28,"$10,147.52",,4.6,-21.883,-0.344,4400.84
6018,MultiPad,MPAD,$0.0001785,"$17,845.23",,,,,4344.42
,mcEUR,MCEUR,$1.08,"$8,595,409",,0.1,1.067,-0.05,4337.62
,Millimeter,MM,"$5,256.34",,,4.1,-8.758,-0.976,4335.7
,JTC Network,JTC,$3.07,"$59,873,421",,,,,4326.33
,Anzen Staked USDz,SUSDZ,$1.10,,,0.2,0.727,-0.246,4310.67
,Nexell-AI,NXL,$0.0002982,,,2.6,-11.445,2.725,4310.62
,UnityMeta Token,UMT,$144.65,"$14,286,826",,0.2,-28.168,-0.366,4299.46
2533,Dopex Rebate,RDPX,$1.65,"$2,251,014",3468166.0,,,,4285.44
1318,xSUSHI,XSUSHI,$1.05,"$13,448,871",13448871.0,2.0,2.358,-0.332,4268.97
6020,FLOOF,FLOOF,$6.73,"$19,685.16",,1.5,-7.953,-0.138,4263.79
,OtterHome,HOME,$0.00001059,,,5.0,-6.712,-3.075,4233.43
979,Laine Staked SOL,LAINESOL,$204.11,"$26,607,044",26607044.0,3.0,4.987,-0.63,4230.48
6042,EchoLink,EKO,$0.01763,,,65.6,3.193,-2.998,4228.49
,Promote,PRO,$2.20,"$7,704.88",,1.7,-25.29,3.52,4219.13
6028,Structure Finance,STF,$0.0001913,"$19,131.79",,,,,4155.19
,Eigenpie swETH,MSWETH,"$2,818.34",,,0.7,2.74,-0.583,4116.13
,Golden,GOLD,$0.004088,,,1.3,-15.191,-17.871,4087.76
4271,Nova Merged USDT (zkLink),USDT,$1.00,"$278,570",278570.0,0.2,-0.006,-0.074,4053.89
6024,SphereSXS,SXS,$0.0002129,"$21,290.05",,1.4,0.974,,4043.25
,BlackDragon,BDT,$1.29,"$2,579,474",,,,,4042.87
6025,Rilcoin,RIL,$0.0002174,"$4,022.51",,0.9,-2.609,-0.105,4022.51
,Bridged MATIC (Fuse),MATIC,$0.3989,,,11.3,15.929,-1.032,4015.38
,Massa Bridged USDT (Massa),USDT.B,$1.00,"$4,178.87",,0.1,0.274,0.11,3972.65
2333,xFUND,XFUND,$292.30,"$2,914,451",2914488.0,29.8,5.338,-0.893,3950.28
,axlWBTC,AXLWBTC,"$71,753.41",,,0.1,8.041,-0.501,3949.16
6026,Eggplant Finance,EGGP,$0.00898,"$4,281.31",,1.6,2.128,-0.255,3909.96
6027,Crystl Finance,CRYSTL,$0.0003099,"$3,935.57",,,,,3873.67
,Jaypeggers,JAY,$6.14,"$12,201,225",,1.7,4.186,,3851.22
2809,Million,MM,$1.61,"$1,613,996",1613996.0,7.7,10.925,-0.769,3836.35
6029,Atrofarm,ATROFA,$0.00002745,"$3,822.45",,4.2,2.411,0.082,3822.45
,VitaRNA,VITARNA,$2.31,"$11,553,008",,,,,3817.93
,Archethic,UCO,$0.01593,,,1.0,-3.734,-0.702,3792.51
2252,Hacash Diamond,HACD,$32.67,"$3,286,634",3286634.0,6.6,-3.453,0.136,3777.95
6031,Matsuri Shiba Inu,MSHIBA,$39.90,"$8,680.29",,,,,3774.31
6030,Fire Protocol,FIRE,$0.0007586,"$75,823.23",,1.2,0.183,0.825,3762.95
697,Manta mETH,METH,"$2,688.94","$48,501,917",48501917.0,1.9,4.984,-0.662,3755.84
,AMBO,AMBO,$0.003118,,,14.1,19.292,-0.283,3738.96
3800,Base Protocol,BASE,$1.00,"$482,094",704509.0,4.3,-22.424,-0.175,3713.19
,TEAR,TEAR,$1.33,"$38,165.07",,5.4,-17.591,1.939,3703.19
,L2 Standard Bridged sfrxETH (Fraxtal),SFRXETH,"$2,964.41","$14,628,562",,2.2,3.896,-0.581,3681.7
1321,BTC Proxy,BTCPX,"$50,894.42","$13,428,918",13428918.0,28.6,-23.275,-0.384,3680.85
,Liquid KSM,LKSM,$2.99,"$550,152",,0.9,-1.788,-0.586,3645.92
,xATOM_Astrovault,XATOM,$4.48,,,0.5,-3.696,-0.675,3644.52
6032,Metaverse Miner,META,$0.001939,"$40,270.00",,,,,3640.72
3633,The Cocktailbar,COC,$12.04,"$602,542",602542.0,5.9,1.725,-1.056,3638.54
,Bright Crypto Ai,BCAI,$0.00003635,,,2.9,3.829,0.065,3635.06
3544,Thundercore Bridged USDT (Thundercore),USDT,$1.00,"$678,109",678109.0,0.4,0.847,0.345,3610.62
,Universal Basic Income,UBI,$0.0003511,,,,,,3602.35
,Ditto Staked Aptos,STAPT,$10.75,"$530,075",,2.3,-1.209,-1.036,3587.6
,SHIBONK,SBONK,$1.55,"$152,303",,3.1,-0.591,-1.955,3580.04
4662,Thundercore Bridged USDC (Thundercore),USDC,$1.00,"$165,526",165526.0,0.0,0.022,-0.186,3571.52
,chikn feed,FEED,$0.0002607,,,2.2,-4.596,2.445,3564.8
,Cronos zkEVM Bridged WBTC (Cronos zkEVM),WBTC,"$72,183.04","$1,428,969",,0.3,8.859,-0.412,3545.21
,Xen Crypto (MATIC),MXEN,"$57,401.34",,,1.8,-3.107,-0.626,3447.46
,goETH,GOETH,"$2,668.40","$3,228,765",,0.2,3.25,2.858,3424.82
4743,Multichain Bridged WETH (Energi),WETH,"$2,696.90","$148,280",148280.0,2.8,5.065,-0.062,3424.72
,Botccoin Chain,BOTC,$2.83,"$579,324",,2.0,-12.544,0.003,3403.55
,META MINE,MTMN,"$5,429.51",,,1.9,-3.487,1.882,3397.31
,ioWBTC,IOWBTC,"$70,976.33","$496,834",,1.9,7.668,-2.154,3316.05
4181,Deenar Gold,DEEN,$88.17,"$311,304",311304.0,7.0,-0.378,-1.355,3306.45
,CyberHarbor,CHT,$10.39,"$10,393,226,281",,0.2,-5.203,-0.176,3304.3
1004,Stride Staked DYDX,STDYDX,$1.14,"$25,070,829",25070829.0,0.6,-0.327,0.727,3294.35
,Archive AI,ARCAI,$0.003279,,,9.6,-13.658,-0.84,3277.19
1982,Vai,VAI,$1.00,"$4,558,771",4558771.0,0.2,0.223,0.195,3276.61
,Kintsugi BTC,KBTC,"$86,133.65",,,,,,3222.02
6034,Mammoth,WOOLY,$7.28,"$3,201.14",,,,,3201.14
2236,Ion,ION,$155.71,"$3,326,333",3326333.0,1.7,-6.294,-0.722,3191.68
,OG404,OG404,$540.31,,,8.7,-0.863,-0.87,3186.12
,QUSD,QUSD,$1.02,,,3.2,7.389,-2.018,3166.23
,Wrapped Bitcoin (Sollet),SOBTC,"$1,572.19","$25,399,924",,6.6,-13.938,-0.622,3151.58
6033,Solyard Finance,YARD,$0.00004272,"$42,718.34",,,,,3097.08
,Fyde Treasury,TRSY,$1.00,"$249,486",,1.1,7.749,-0.972,3060.01
6046,Worldcore [OLD],WRC,$0.00001241,,,,,,3044.03
,Sanko Bridged WETH (Sanko),WETH,"$2,686.74","$83,763.21",,1.9,5.269,-1.075,3042.02
,HayCoin,HAY,"$289,340","$286,546,480,854",,3.1,9.091,-0.731,3025.09
1935,Obyte,GBYTE,$5.58,"$4,852,816",5582785.0,10.9,-12.449,-0.672,3008.82
6035,Run,RUN,$0.00002033,"$20,332.95",,0.8,2.783,-0.004,2993.3
4086,ALVA,AA,$35.09,"$346,724",666777.0,1.4,10.004,-1.393,2986.67
,MCVERSE,MCV,$0.0004625,,,15.6,2.322,-0.978,2971.13
,Snow Leopard - IRBIS,IRBIS,$0.00002115,,,1.1,-0.98,0.456,2960.49
3447,MYSTCL,MYST,$109.80,"$772,473",772473.0,8.8,2.335,-1.225,2914.45
,Atropine,PINE,"$2,431.49",,,5.0,8.065,-0.573,2868.23
1009,PinkSale,PINKSALE,$248.74,"$24,778,711",24778711.0,0.3,-1.433,0.095,2853.75
,Bridged BUSD,BUSD,$1.04,,,314.0,9.554,-0.298,2852.31
2607,Grizzly Honey,GHNY,$1.50,"$2,055,106",2055106.0,1.3,0.553,0.513,2814.53
,iZUMi Bond USD,IUSD,$1.04,"$31,014,025",,2.1,5.808,0.259,2780.29
6036,Sprint Coin,SPRX,$0.00008916,"$2,768.27",,3.1,-1.598,-0.507,2768.2
2355,DeMi,DEMI,$1.38,"$2,828,353",2828353.0,1.2,-1.396,0.228,2767.04
,ARYZE eEUR,EEUR,$1.07,"$169,539",,0.9,-0.97,0.392,2754.58
,Force,FRC,$0.004348,,,8.3,-13.604,-0.536,2752.03
,HELIOS,HLX,"$244,597",,,3.6,53.39,-3.719,2727.63
3493,Monavale,MONA,$70.04,"$730,795",791895.0,4.1,-4.001,-4.737,2722.76
,Alea,ALEA,$1.68,"$1,677,237",,6.5,7.138,-0.873,2721.97
,Wrapped EOS,WEOS,$3.72,"$5,567,999",,0.0,6.997,,2713.12
,Quantland,QLT,$9.05,"$577,073",,0.1,-16.325,-0.041,2708.46
,OpesAI,WPE,$213.24,"$6,958,569",,0.0,4.63,,2644.56
,High Yield ETH Index,HYETH,"$3,178.14",,,,,,2620.9
,Overnight.fi USDT+,USDT+,$1.00,"$1,286.78",,0.6,0.078,0.136,2600.2
6041,Sing,SING,$0.004613,"$5,060.82",,,,,2591.11
,Growth,GRO,$1.09,"$2,658,948",,22.6,90.969,4.068,2583.49
,ETHUP,ETHUP,$9.04,,,5.1,9.042,-3.769,2576.99
,Trump Cards Fraction Token,ITRUMP,$0.01526,,,0.3,1.727,-0.464,2564.74
6038,Meme Lordz,LORDZ,$0.00001896,"$3,792.92",,2.3,117.806,-0.673,2562.25
,Magic LUM,MLUM,$10.90,"$6,280,694",,2.2,1.488,-0.024,2549.41
,LABS Protocol,LABS,$0.0001154,,,8.7,19.779,-10.56,2536.89
6039,Tranquil Finance,TRANQ,$0.0000333,"$33,296.96",,2.0,-3.999,2.551,2534.82
3490,Planet Finance,AQUA,$8.19,"$733,702",791460.0,3.3,-4.41,0.321,2523.26
6040,EGGY,EGGY,$3.58,"$4,155.55",,1.2,7.613,,2509.58
4093,Darwinia Commitment,KTON,$2.36,"$343,145",343145.0,2.6,23.91,1.26,2484.21
,PEPi,PEPI,$20.04,"$267,919",,7.6,-14.232,0.912,2457.29
3089,Aurox,URUS,$2.37,"$1,161,520",2374070.0,0.8,3.3,0.468,2442.65
4881,ThunderCore Bridged TT-WETH (ThunderCore),TT-WETH,"$2,687.04","$121,206",121206.0,2.4,4.699,-0.04,2422.0
,LayerZero Bridged WBTC (Aptos),ZWBTC,"$71,224.13",,,0.5,,-0.634,2414.93
6043,Equilibre,VARA,$0.00004593,"$2,452.33",,,,,2412.2
,Double-A Chain,AAC,"$1,257.91",,,,,,2405.93
797,Swell Restaked BTC,SWBTC,"$72,772.56","$37,393,486",37393486.0,0.3,10.31,-1.181,2398.72
,Q Bridged USDC (Q Mainnet),USDC,$1.00,,,2.8,6.224,-0.729,2383.59
2461,Parallel,PAR,$1.10,"$2,460,247",2460247.0,0.6,2.975,-0.395,2382.18
,GEAR,GEA,$2.24,"$9,350.43",,0.8,-29.195,-2.059,2378.22
,UNICORN,UNI,$8.06,"$80,598,682,183",,3.6,3.358,-0.479,2372.45
1227,Hex Trust USD,USDX,$1.01,"$15,875,958",15875958.0,0.5,-0.281,-0.61,2347.52
1288,Index Coop - ETH 2x Flexible Leverage Index,ETH2X-FLI,$14.10,"$14,084,397",14084397.0,4.5,5.561,0.302,2342.09
,FrogSwap,FROG,$0.04571,,,3.1,1.089,-0.153,2331.79
,Legacy ICHI,ICHI,$1.05,"$5,235,922",,0.2,-2.358,-0.855,2327.84
,Daw Currency,DAW,$40.35,"$807,041,590",,15.2,87.216,1.204,2314.37
3051,wanETH,WANETH,"$2,696.26","$1,208,128",1208128.0,2.3,5.353,-0.987,2310.43
,FEATHER,FEA,$1.88,"$18,725.30",,7.4,-33.654,-2.208,2309.52
,Avalanche Bridged BTC (Arbitrum One),BTC.B,"$72,025.17","$1,245,785",,0.1,,0.153,2281.45
3640,ShredN,SHRED,$1.01,"$602,599",100433177.0,4.8,4.716,-0.706,2272.45
,xAKT_Astrovault,XAKT,$2.53,,,6.4,3.124,-0.639,2267.46
2251,Molecules of Korolchuk IP-NFT,VITA-FAST,$3.28,"$3,279,132",3279132.0,2.3,-3.861,-0.61,2267.37
6044,Klap Finance,KLAP,$0.00009509,"$95,062.39",,12.9,0.385,0.035,2262.48
,Biblecoin,BIBL,$1.10,"$11,004,909,890",,1.4,-13.911,-0.053,2260.44
,Falcons,FAH,$1.07,"$536,813,994",,0.3,-0.334,-0.254,2259.71
,Growth,GRO,$1.09,"$2,658,948",,21.3,90.585,3.617,2246.29
,Polygon Hermez Bridged USDC (x Layer),USDC,$1.03,"$8,356,155",,1.5,4.387,-0.886,2233.73
,R34P,R34P,$7.02,"$575,513",,,,,2232.22
3105,Ethane,C2H6,$1.14,"$1,139,685",1139685.0,2.8,-28.86,-1.021,2232.07
6048,RAFL,RAFL,$0.03545,,,,,,2229.36
6045,PREMA,PRMX,$584.64,"$88,263.57",,4.4,-7.221,-1.26,2226.03
3453,Tomb Shares,TSHARE,$19.65,"$768,842",1288726.0,1.7,-2.917,-2.112,2217.94
4515,Fuse Bridged WBTC (Fuse),WBTC,"$66,630.26","$202,432",202432.0,5.6,4.367,-0.137,2174.97
,XAI Stablecoin,XAI,$1.05,"$15,723,051",,,,,2144.32
,ABEL Finance,ABEL,$0.003147,,,3.1,-6.727,-0.062,2102.01
,MetaTrace Utility Token,ACE,$0.00007444,,,19.1,-23.736,-1.617,2075.22
,MetaTrace Utility Token,ACE,$0.00007679,,,15.3,-21.471,-13.275,2075.22
,Fame Reward Plus,FRP,$0.00207,,,0.0,0.092,0.066,2069.96
5066,KittenFinance,KIF,$2.37,"$89,594.98",97074.93,76.0,-74.227,-1.294,2068.2
2002,BTC 2x Flexible Leverage Index,BTC2X-FLI,$27.64,"$4,399,953",4399953.0,0.7,9.929,-0.35,2062.99
6072,PalGold,PALG,$0.00002054,,,,,,2053.96
,The Tokenized Bitcoin,IMBTC,"$68,388.10","$34,503,188",,,,,2051.64
6047,OptionRoom,ROOM,$0.0001637,"$16,372.61",,1.5,-1.323,0.355,2045.49
6049,JOSH,JOSH,$1.19,"$2,037.45",,,,,2037.45
,Bridged WBTC,WBTC,"$71,414.05",,,0.6,7.535,-0.617,2031.47
,Ditto Staked Aptos,STAPT,$10.82,"$530,668",,1.7,-0.614,-0.338,2023.53
,Viking Elon,VELON,"$9,556.16",,,0.2,0.094,0.275,1999.12
3628,uTON,UTON,$4.90,"$606,035",606035.0,1.1,,-0.593,1992.59
4834,KNOX Dollar,KNOX,$1.03,"$128,769",128769.0,,,,1990.76
6069,Decanect,DCNT,$0.0003211,,,,,,1976.41
6051,Antofy,ABN,$0.001759,"$47,372.10",,,,,1951.5
2155,Metaverse Index,MVI,$24.62,"$3,803,568",3803568.0,2.3,-3.899,-0.533,1917.07
,PETE,PETE,$1.86,"$1,817,217",,11.8,10.795,-0.639,1899.02
1424,NFTX,NFTX,$26.83,"$11,270,068",17441772.0,0.6,-14.717,,1885.27
